iter	Logloss
182	0.0005520627789
183	0.000550653007
184	0.0005486208166
185	0.0005464585296
186	0.0005441113417
187	0.0005416512552
188	0.0005378986461
189	0.0005359618337
190	0.0005330514907
191	0.0005294325981
192	0.0005277654652
193	0.0005251301737
194	0.0005230639584
195	0.000519849274
196	0.0005186546417
197	0.0005178540958
198	0.0005137485651
199	0.0005107742988
200	0.0005092043245
201	0.0005083717071
202	0.0005075281951
203	0.0005056809367
204	0.00050444938
205	0.0005036627144
206	0.0005027022581
207	0.0005020370508
208	0.0005017641852
209	0.0004991855773
210	0.0004972196622
211	0.0004966261168
212	0.0004958244191
213	0.000494441953
214	0.0004927894444
215	0.0004910843698
216	0.0004904763877
217	0.0004883044548
218	0.0004863854551
219	0.0004856241181
220	0.0004844807216
221	0.0004830537908
222	0.000478118816
223	0.0004766678065
224	0.0004751468586
225	0.0004744295767
226	0.0004730380294
227	0.0004721099404
228	0.0004704423843
229	0.0004693121515
230	0.0004637587145
231	0.0004631128014
232	0.0004622378565
233	0.0004591884321
234	0.0004587049011
235	0.0004573862852
236	0.0004552871542
237	0.0004549182126
238	0.0004505533289
239	0.0004494947484
240	0.0004479394775
241	0.0004449520396
242	0.0004430326732
243	0.0004422725715
244	0.0004409798114
245	0.0004403138863
246	0.0004391352299
247	0.000437276466
248	0.0004353886333
249	0.0004324786164
250	0.0004293291437
251	0.0004271904733
252	0.0004265674128
253	0.0004251894825
254	0.0004240373623
255	0.0004234775014
256	0.0004221447424
257	0.0004212623386
258	0.0004203922055
259	0.0004198421543
260	0.0004195513196
261	0.0004167427113
262	0.000414475971
263	0.0004141094654
264	0.0004127005292
265	0.0004116479558
266	0.0004101914223
267	0.0004100164558
268	0.000409342705
269	0.0004088586596
270	0.0004074521681
271	0.0004056310896
272	0.0004044272076
273	0.0004023872356
274	0.0004015642667
275	0.0003972760782
276	0.0003968417371
277	0.0003958068284
278	0.000394462409
279	0.0003915581012
280	0.0003899434043
281	0.0003886070719
282	0.0003875353744
283	0.0003850250028
284	0.0003821824127
285	0.0003809283514
286	0.0003794385492
287	0.0003788803301
288	0.000377343275
289	0.0003754159789
290	0.0003738183683
291	0.0003724151825
292	0.0003717988788
293	0.0003710422927
294	0.0003693284117
295	0.0003662179878
296	0.0003653338003
297	0.0003629394854
298	0.0003615619378
299	0.0003610382746
300	0.0003604114001
301	0.0003590618388
302	0.0003578815723
303	0.0003575316248
304	0.0003567586101
305	0.0003560278789
306	0.0003551037966
307	0.0003542185359
308	0.0003535312134
309	0.0003524988945
310	0.0003509968906
311	0.0003495917668
312	0.000347901783
313	0.0003476585271
314	0.0003465697961
315	0.0003460087418
316	0.0003452287047
317	0.0003447278197
318	0.0003428456033
319	0.0003410383385
320	0.0003405418597
321	0.0003386719233
322	0.000338145139
323	0.0003371398884
324	0.0003363424002
325	0.0003344140533
326	0.00033375195
327	0.0003331219223
328	0.0003313212302
329	0.0003310837347
330	0.0003291487728
331	0.0003288462075
332	0.0003280372856
333	0.0003276018434
334	0.0003271460182
335	0.0003267844171
336	0.0003265748799
337	0.0003255337589
338	0.0003250962635
339	0.0003240966
340	0.0003231721184
341	0.0003218498712
342	0.0003208419755
343	0.0003204222268
344	0.0003185019776
345	0.000317993101
346	0.0003170256748
347	0.0003146277871
348	0.0003140025424
349	0.0003130230985
350	0.0003115475804
351	0.0003104231937
352	0.0003103055471
353	0.0003093899311
354	0.0003088603834
355	0.0003087432868
356	0.0003085895081
357	0.0003081892806
358	0.0003077155113
359	0.0003071298205
360	0.0003067946149
361	0.0003061799793
362	0.0003058723857
363	0.0003045212783
364	0.0003039725117
365	0.0003033798281
366	0.0003022494812
367	0.0003008305221
368	0.0003004198748
369	0.0002993644913
370	0.0002971978122
371	0.0002969120023
372	0.0002964317916
373	0.0002962914074
374	0.0002953532778
375	0.0002948780743
376	0.0002942438358
377	0.0002940047027
378	0.0002934309084
379	0.0002930775303
380	0.0002925954266
381	0.0002916660227
382	0.0002910765532
383	0.0002901100536
384	0.0002898843316
385	0.0002884974965
386	0.000287921049
387	0.0002878061166
388	0.000287548074
389	0.0002868863876
390	0.0002848247678
391	0.0002844522616
392	0.0002839780691
393	0.0002835359981
394	0.0002823516276
395	0.0002822267638
396	0.0002820308686
397	0.0002815854128
398	0.0002804243935
399	0.0002795785465
400	0.0002786947181
401	0.0002776451622
402	0.0002773308167
403	0.0002765498157
404	0.0002761782353
405	0.000275241706
406	0.0002751569869
407	0.0002731591503
408	0.0002723262283
409	0.0002715482975
410	0.0002710445564
411	0.0002707627005
412	0.0002696493719
413	0.0002691999783
414	0.0002685247705
415	0.0002682485378
416	0.0002679764729
417	0.0002675475301
418	0.0002658913091
419	0.0002657583571
420	0.0002652629909
421	0.000264894388
422	0.0002625434009
423	0.0002620718187
424	0.0002617924251
425	0.0002612217982
426	0.000260471495
427	0.0002597552725
428	0.0002591809177
429	0.0002584079666
430	0.0002556557822
431	0.0002552452122
432	0.0002540243227
433	0.0002536569079
434	0.0002533461357
435	0.0002527966893
436	0.0002524323324
437	0.0002517830918
438	0.0002513591866
439	0.0002507855735
440	0.0002491675319
441	0.0002488842903
442	0.000248499291
443	0.0002482501598
444	0.000247497572
445	0.0002473836528
446	0.0002470434389
447	0.0002451842997
448	0.0002449463913
449	0.0002446135597
450	0.0002445139131
451	0.0002440766209
452	0.0002409331788
453	0.0002406570213
454	0.0002404373652
455	0.000240247419
456	0.0002401532401
457	0.0002399253845
458	0.0002391248525
459	0.0002388249793
460	0.0002384919613
461	0.0002383328079
462	0.0002379263698
463	0.0002376065333
464	0.0002364429064
465	0.0002358453933
466	0.0002337402133
467	0.0002331255241
468	0.0002323304366
469	0.0002322191529
470	0.000230998398
471	0.0002302074264
472	0.0002295703814
473	0.0002289918307
474	0.000226835769
475	0.0002248273214
476	0.0002247157861
477	0.0002241222812
478	0.0002233217904
479	0.0002225630986
480	0.0002217201905
481	0.0002215337787
482	0.000220605642
483	0.0002189867782
484	0.000218741656
485	0.0002185323955
486	0.0002178693223
487	0.0002178118367
488	0.0002174876705
489	0.000216985315
490	0.0002167735745
491	0.0002158747895
492	0.0002153500201
493	0.0002151141819
494	0.0002141330153
495	0.0002135622533
496	0.0002128861475
497	0.0002117842602
498	0.0002114021765
499	0.0002112481853
500	0.0002106015119
501	0.0002095376127
502	0.0002083185442
503	0.0002079589123
504	0.0002050960626
505	0.0002048090275
506	0.0002044709398
507	0.0002042036536
508	0.0002036481924
509	0.0002032497994
510	0.000203077191
511	0.0002025782753
512	0.0002024681073
513	0.0002022209462
514	0.0002014492832
515	0.0002012383414
516	0.000200856989
517	0.0002001852393
518	0.0001995886903
519	0.0001992448851
520	0.0001978657098
521	0.0001964328697
522	0.0001956635449
523	0.0001953592088
524	0.0001947541832
525	0.0001947054884
526	0.000191594691
527	0.0001914616298
528	0.0001908985234
529	0.00019004502
530	0.0001898026757
531	0.0001877247356
532	0.0001874461987
533	0.0001872193352
534	0.0001869333961
535	0.0001867266877
536	0.0001866045708
537	0.0001864139404
538	0.0001863678252
539	0.0001862704428
540	0.0001845899455
541	0.0001842931145
542	0.0001842187762
543	0.0001837422275
544	0.0001823774891
545	0.0001820653967
546	0.0001818851
547	0.0001817035638
548	0.000181548937
549	0.0001809348021
550	0.000176611304
551	0.0001761507932
552	0.0001759091606
553	0.0001755701807
554	0.0001754107291
555	0.0001753231574
556	0.000175010387
557	0.0001747682193
558	0.0001739026268
559	0.0001737774526
560	0.0001733556889
561	0.0001728143942
562	0.000172688566
563	0.0001721811054
564	0.0001719633673
565	0.0001718779448
566	0.0001716410687
567	0.0001712241147
568	0.0001704275913
569	0.0001702125078
570	0.000169858376
571	0.0001694186528
572	0.0001692310284
573	0.0001677625105
574	0.0001671810849
575	0.000167093587
576	0.0001665770153
577	0.0001661089716
578	0.0001658895464
579	0.0001655504846
580	0.0001652492942
581	0.0001647883959
582	0.0001643965614
583	0.0001640869292
584	0.0001639456293
585	0.0001638197426
586	0.0001637000571
587	0.0001635532554
588	0.0001634557407
589	0.0001633444057
590	0.0001629538815
591	0.0001627527917
592	0.0001620036705
593	0.000160800377
594	0.0001606392964
595	0.0001604138373
596	0.0001603502917
597	0.0001596762949
598	0.0001593345771
599	0.0001588726815
600	0.0001584090173
601	0.0001579979884
602	0.0001576060294
603	0.000157439713
604	0.0001571729921
605	0.0001552285845
606	0.0001548047578
607	0.0001546510279
608	0.0001537403505
609	0.0001535684529
610	0.000153247898
611	0.0001531939525
612	0.000152820193
613	0.0001524555413
614	0.0001522227243
615	0.0001520879202
616	0.0001519344622
617	0.0001514132274
618	0.0001510855963
619	0.0001508992307
620	0.0001505517122
621	0.0001502562699
622	0.0001500609474
623	0.0001471743922
624	0.0001470017651
625	0.0001467944832
626	0.0001465683004
627	0.000146087328
628	0.0001456591485
629	0.0001454954576
630	0.0001450912347
631	0.0001449560405
632	0.0001448086671
633	0.0001443669338
634	0.0001442203405
635	0.000143166129
636	0.0001429650827
637	0.0001424541687
638	0.0001415830743
639	0.0001413320929
640	0.0001412399101
641	0.0001408428553
642	0.0001406601594
643	0.0001404439389
644	0.0001394534714
645	0.0001393045921
646	0.000139056249
647	0.0001384604578
648	0.0001380286024
649	0.000137873907
650	0.000137691261
651	0.0001376372312
652	0.0001373293472
653	0.0001372089072
654	0.0001371583546
655	0.0001368256914
656	0.0001363353176
657	0.000136309981
658	0.0001361155072
659	0.0001351966084
660	0.0001348803199
661	0.0001345569806
662	0.0001345448666
663	0.0001344766354
664	0.0001343761781
665	0.0001334396519
666	0.0001333247437
667	0.0001332495929
668	0.0001330812122
669	0.0001328253014
670	0.000132760263
671	0.0001317464686
672	0.0001310389602
673	0.0001309632825
674	0.0001307378665
675	0.0001301525154
676	0.0001297763854
677	0.0001296392757
678	0.0001291276872
679	0.0001288338017
680	0.0001287333796
681	0.0001284940475
682	0.0001279943374
683	0.0001279086616
684	0.0001278481164
685	0.0001273979866
686	0.0001272486103
687	0.0001271141868
688	0.0001270368691
689	0.0001268652209
690	0.000126773838
691	0.0001265431194
692	0.0001263619964
693	0.0001261098055
694	0.0001258266073
695	0.0001246722334
696	0.0001245167698
697	0.0001243812326
698	0.0001243338277
699	0.0001238660076
700	0.0001236882144
701	0.0001236335207
702	0.000123561222
703	0.0001235304315
704	0.0001225815786
705	0.0001224647849
706	0.0001222995968
707	0.0001221805749
708	0.0001213555871
709	0.0001211899559
710	0.0001211637839
711	0.0001210357831
712	0.0001208384708
713	0.0001204374251
714	0.0001203619417
715	0.0001200975919
716	0.0001194351533
717	0.0001193005495
718	0.0001192318953
719	0.0001191378419
720	0.0001186069655
721	0.0001180375754
722	0.0001173125944
723	0.0001168772841
724	0.0001167754946
725	0.0001163707434
726	0.0001157380698
727	0.0001143810324
728	0.000114203562
729	0.000114039133
730	0.0001137780527
731	0.0001136866712
732	0.0001135747851
733	0.0001135458217
734	0.0001133745361
735	0.0001132603059
736	0.0001131841333
737	0.0001129845645
738	0.0001128137134
739	0.0001127383912
740	0.0001125635584
741	0.0001124135386
742	0.0001123058227
743	0.0001118452966
744	0.0001115243253
745	0.0001114960159
746	0.0001112669335
747	0.0001110490147
748	0.0001109397201
749	0.0001107557042
750	0.0001106082943
751	0.0001101030876
752	0.0001099435254
753	0.0001098260241
754	0.0001097441927
755	0.0001094341335
756	0.0001089821135
757	0.0001088028419
758	0.0001086904955
759	0.0001084208329
760	0.0001080298555
761	0.0001079177745
762	0.0001076795813
763	0.0001071968258
764	0.0001069289985
765	0.0001067491129
766	0.0001066337826
767	0.0001066049868
768	0.0001064734244
769	0.0001062706851
770	0.0001061403488
771	0.0001060379895
772	0.0001059203689
773	0.0001054203771
774	0.0001049516038
775	0.0001048119376
776	0.000104743653
777	0.0001046642798
778	0.0001042947305
779	0.0001040598112
780	0.0001036899022
781	0.0001036135432
782	0.0001032979369
783	0.0001025671222
784	0.0001022035773
785	0.0001020763787
786	0.0001019540355
787	0.0001018667074
788	0.0001017792267
789	0.0001013107161
790	0.0001010203811
791	0.000100964791
792	0.0001009393698
793	0.0001007974897
794	0.0001007080556
795	0.0001006381407
796	0.0001006127844
797	0.0001005230265
798	0.0001000433042
799	9.992908974e-05
800	9.983908685e-05
801	9.969940454e-05
802	9.953929266e-05
803	9.947719471e-05
804	9.930498591e-05
805	9.842272458e-05
806	9.776095735e-05
807	9.761787782e-05
808	9.75324976e-05
809	9.749656982e-05
810	9.741919856e-05
811	9.629325846e-05
812	9.622393755e-05
813	9.615437601e-05
814	9.602099788e-05
815	9.59210524e-05
816	9.528222368e-05
817	9.516630455e-05
818	9.503139394e-05
819	9.468425393e-05
820	9.459532439e-05
821	9.428528026e-05
822	9.422435922e-05
823	9.417819769e-05
824	9.406088346e-05
825	9.361374222e-05
826	9.347582523e-05
827	9.330808585e-05
828	9.28621882e-05
829	9.248705751e-05
830	9.235189719e-05
831	9.109578329e-05
832	9.093107266e-05
833	9.079665794e-05
834	9.066585685e-05
835	9.059187925e-05
836	9.055070548e-05
837	9.031138613e-05
838	9.0082064e-05
839	9.005631495e-05
840	9.002201866e-05
841	8.99231939e-05
842	8.971566015e-05
843	8.964047233e-05
844	8.933449083e-05
845	8.930443207e-05
846	8.928126822e-05
847	8.923469745e-05
848	8.920509584e-05
849	8.909063881e-05
850	8.893676803e-05
851	8.825042137e-05
852	8.808504693e-05
853	8.788291351e-05
854	8.758944907e-05
855	8.748991095e-05
856	8.744959731e-05
857	8.739927333e-05
858	8.699712907e-05
859	8.684018205e-05
860	8.68116755e-05
861	8.677930836e-05
862	8.670699772e-05
863	8.654721335e-05
864	8.638155447e-05
865	8.626909183e-05
866	8.607080517e-05
867	8.596789368e-05
868	8.500476623e-05
869	8.47166018e-05
870	8.455339729e-05
871	8.444080311e-05
872	8.436967276e-05
873	8.432139724e-05
874	8.394891541e-05
875	8.335924051e-05
876	8.328398158e-05
877	8.321275297e-05
878	8.317469688e-05
879	8.314851363e-05
880	8.284193357e-05
881	8.274171563e-05
882	8.265891247e-05
883	8.254947521e-05
884	8.237419881e-05
885	8.222701612e-05
886	8.218660703e-05
887	8.21389241e-05
888	8.204023891e-05
889	8.181891257e-05
890	8.162896611e-05
891	8.145319423e-05
892	8.121488403e-05
893	8.118142987e-05
894	8.109396643e-05
895	8.10698601e-05
896	8.103100924e-05
897	8.095326394e-05
898	8.085285174e-05
899	8.079935978e-05
900	8.072488105e-05
901	8.053064285e-05
902	8.047569028e-05
903	8.043832476e-05
904	8.041161799e-05
905	7.983518787e-05
906	7.975327041e-05
907	7.964751379e-05
908	7.954617734e-05
909	7.94195956e-05
910	7.913506846e-05
911	7.905890804e-05
912	7.897490262e-05
913	7.89136765e-05
914	7.885057289e-05
915	7.882567611e-05
916	7.87986976e-05
917	7.86344034e-05
918	7.857090251e-05
919	7.823236093e-05
920	7.812262007e-05
921	7.809470359e-05
922	7.806793705e-05
923	7.801138563e-05
924	7.796616354e-05
925	7.783971698e-05
926	7.743807694e-05
927	7.707960478e-05
928	7.69181244e-05
929	7.686532818e-05
930	7.674223098e-05
931	7.658575739e-05
932	7.633871864e-05
933	7.605205115e-05
934	7.559822588e-05
935	7.534468544e-05
936	7.467019439e-05
937	7.438968401e-05
938	7.429560323e-05
939	7.362523647e-05
940	7.356021472e-05
941	7.339967206e-05
942	7.336888247e-05
943	7.326014969e-05
944	7.297696728e-05
945	7.288785448e-05
946	7.282546074e-05
947	7.279990559e-05
948	7.260149042e-05
949	7.243556374e-05
950	7.21532099e-05
951	7.207557933e-05
952	7.203324809e-05
953	7.197357182e-05
954	7.174689537e-05
955	7.152293131e-05
956	7.149668482e-05
957	7.146848417e-05
958	7.139097382e-05
959	7.127362702e-05
960	7.117266116e-05
961	7.111332314e-05
962	7.104955016e-05
963	7.074201094e-05
964	7.064314831e-05
965	7.057240112e-05
966	7.042104123e-05
967	7.026438165e-05
968	7.015307845e-05
969	6.984106757e-05
970	6.966709713e-05
971	6.960797767e-05
972	6.954599234e-05
973	6.944638561e-05
974	6.939459872e-05
975	6.908943575e-05
976	6.8946006e-05
977	6.893408556e-05
978	6.887201051e-05
979	6.87498574e-05
980	6.872896436e-05
981	6.864826701e-05
982	6.860064232e-05
983	6.852413282e-05
984	6.844045632e-05
985	6.83418455e-05
986	6.821211578e-05
987	6.813079608e-05
988	6.805673051e-05
989	6.803231961e-05
990	6.787431362e-05
991	6.778372989e-05
992	6.772319056e-05
993	6.761214029e-05
994	6.754999015e-05
995	6.74701517e-05
996	6.730480333e-05
997	6.728984863e-05
998	6.722764036e-05
999	6.710792676e-05
